"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"23","Carson Wentz","QB","WAS","2020",1,1,"ppr","23","24","42","57.1","270","6.4","2","2","8","1","2","0","1","1","15.0","15.0","6.5%"
"24","Drew Brees","QB","FA","2020",1,1,"ppr","24","18","30","60.0","160","5.3","2","0","1","2","0","0","0","1","14.4","14.4","35.7%"
"25","Derek Carr","QB","LV","2020",1,1,"ppr","25","22","30","73.3","239","8.0","1","0","0","0","0","0","0","1","13.6","13.6","64.3%"
"26","Drew Lock","QB","SEA","2020",1,1,"ppr","26","22","33","66.7","216","6.5","1","0","0","3","5","0","0","1","13.1","13.1","0.2%"
"27","Dwayne Haskins","QB","FA","2020",1,1,"ppr","27","17","31","54.8","178","5.7","1","0","3","7","17","0","0","1","12.8","12.8","0.1%"
"28","Sam Darnold","QB","CAR","2020",1,1,"ppr","28","21","35","60.0","215","6.1","1","1","3","1","6","0","0","1","12.2","12.2","3.9%"
"29","Jared Goff","QB","DET","2020",1,1,"ppr","29","20","31","64.5","275","8.9","0","1","1","4","15","0","0","1","11.5","11.5","60.4%"
"30","Baker Mayfield","QB","LAR","2020",1,1,"ppr","30","21","39","53.8","189","4.8","1","1","2","2","3","0","0","1","10.9","10.9","6.6%"
"31","Tyrod Taylor","QB","NYG","2020",1,1,"ppr","31","16","30","53.3","208","6.9","0","0","2","6","7","0","0","1","9.0","9.0","0.1%"
"32","Ryan Fitzpatrick","QB","FA","2020",1,1,"ppr","32","20","30","66.7","191","6.4","0","3","1","5","18","0","0","1","8.4","8.4","0.0%"
"33","Taysom Hill","QB","NO","2020",1,1,"ppr","33","1","1","100.0","38","38.0","0","0","0","3","13","0","0","1","5.2","5.2","45.3%"
"34","Chris Streveler","QB","NYJ","2020",1,1,"ppr","34","0","0","0","0","0","0","0","0","1","3","0","0","1","0.3","0.3","0.0%"
"35","Robert Griffin III","QB","FA","2020",1,1,"ppr","35","1","1","100.0","9","9.0","0","0","0","1","-1","0","0","1","0.3","0.3","1.0%"
"36","John Lovett","QB","MIA","2020",1,1,"ppr","36","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"37","Jacoby Brissett","QB","CLE","2020",1,1,"ppr","37","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","4.8%"
"38","Tim Boyle","QB","CHI","2020",1,1,"ppr","38","0","0","0","0","0","0","0","0","2","-2","0","0","1","-0.2","-0.2","0.0%"
