"","player","pos","team","season","start_week","end_week","scoring","rank","fg","fga","pct","lg","x1_19","x20_29","x30_39","x40_49","x50","xpt","xpa","g","fpts","fpts_g","rost"
"50","Jason Reda","K","CLE","2022",8,8,"ppr",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"51","MacKenzie Hoambrecker","K","SF","2022",8,8,"ppr",51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"52","Mark Hickok","K","NYG","2022",8,8,"ppr",52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"53","Chris Boswell","K","PIT","2022",8,8,"ppr",53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14.1%"
"54","Dustin Hopkins","K","LAC","2022",8,8,"ppr",54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.7%"
"55","Michael Palardy","K","NE","2022",8,8,"ppr",55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"33.3%"
"56","Andrew Jacas","K","SF","2022",8,8,"ppr",56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"57","Sergio Castillo","K","NYJ","2022",8,8,"ppr",57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"58","Saverio Rocca","K","WAS","2022",8,8,"ppr",58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"59","Garrett Lindholm","K","ATL","2022",8,8,"ppr",59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"60","Kai Forbath","K","LAR","2022",8,8,"ppr",60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.0%"
"61","Clint Stitser","K","WAS","2022",8,8,"ppr",61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"62","Connor Hughes","K","DAL","2022",8,8,"ppr",62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
