"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"17","Jameis Winston","QB","NO","2019",16,16,"ppr","17","25","48","52.1","335","7.0","1","4","3","2","16","0","0","1","15.0","15.0","5.6%"
"18","Gardner Minshew II","QB","PHI","2019",16,16,"ppr","18","13","31","41.9","181","5.8","1","0","3","7","36","0","0","1","14.8","14.8","0.2%"
"19","Dwayne Haskins","QB","FA","2019",16,16,"ppr","19","12","15","80.0","133","8.9","2","0","2","0","0","0","0","1","13.3","13.3","0.1%"
"20","Kyler Murray","QB","ARI","2019",16,16,"ppr","20","11","18","61.1","118","6.6","1","0","1","6","40","0","0","1","12.7","12.7","62.1%"
"21","Drew Lock","QB","SEA","2019",16,16,"ppr","21","25","33","75.8","192","5.8","1","0","0","4","10","0","0","1","12.7","12.7","0.2%"
"22","Jimmy Garoppolo","QB","SF","2019",16,16,"ppr","22","16","27","59.3","248","9.2","1","2","6","4","5","0","0","1","12.4","12.4","16.2%"
"23","Dak Prescott","QB","DAL","2019",16,16,"ppr","23","25","44","56.8","265","6.0","0","0","2","1","7","0","0","1","11.3","11.3","93.5%"
"24","Philip Rivers","QB","FA","2019",16,16,"ppr","24","27","39","69.2","279","7.2","0","0","1","0","0","0","0","1","11.2","11.2","20.6%"
"25","Russell Wilson","QB","DEN","2019",16,16,"ppr","25","16","31","51.6","169","5.5","1","0","5","2","2","0","0","1","11.0","11.0","43.7%"
"26","Deshaun Watson","QB","CLE","2019",16,16,"ppr","26","19","32","59.4","184","5.8","0","1","5","7","37","0","0","1","10.1","10.1","75.7%"
"27","Sam Darnold","QB","CAR","2019",16,16,"ppr","27","16","26","61.5","183","7.0","1","0","2","4","3","0","1","1","9.6","9.6","3.9%"
"28","Aaron Rodgers","QB","GB","2019",16,16,"ppr","28","26","40","65.0","216","5.4","0","1","3","3","-3","0","0","1","9.3","9.3","75.1%"
"29","Mason Rudolph","QB","PIT","2019",16,16,"ppr","29","14","20","70.0","129","6.5","1","0","1","2","0","0","0","1","9.2","9.2","0.1%"
"30","David Blough","QB","ARI","2019",16,16,"ppr","30","12","24","50.0","117","4.9","1","0","4","0","0","0","0","1","8.7","8.7","0.0%"
"31","Mitch Trubisky","QB","PIT","2019",16,16,"ppr","31","18","34","52.9","157","4.6","0","0","3","6","20","0","0","1","8.3","8.3","0.8%"
"32","Kirk Cousins","QB","MIN","2019",16,16,"ppr","32","16","31","51.6","122","3.9","1","1","5","0","0","0","0","1","7.9","7.9","87.8%"
"33","Will Grier","QB","DAL","2019",16,16,"ppr","33","27","44","61.4","224","5.1","0","3","5","4","17","0","0","1","7.7","7.7","0.0%"
"34","Taysom Hill","QB","NO","2019",16,16,"ppr","34","1","2","50.0","20","10.0","0","0","0","2","11","0","0","1","6.0","6.0","45.3%"
"35","Brett Hundley","QB","BAL","2019",16,16,"ppr","35","4","9","44.4","49","5.4","0","0","1","6","35","0","0","1","5.5","5.5","0.0%"
"36","Devlin Hodges","QB","FA","2019",16,16,"ppr","36","11","17","64.7","84","4.9","0","2","3","1","0","0","0","1","1.4","1.4","0.0%"
"37","Matt Moore","QB","FA","2019",16,16,"ppr","37","0","0","0","0","0","0","0","0","1","-1","0","0","1","-0.1","-0.1","0.0%"
"38","Brian Hoyer","QB","NE","2019",16,16,"ppr","38","0","0","0","0","0","0","0","0","3","-2","0","0","1","-0.2","-0.2","0.1%"
"39","Tyrod Taylor","QB","NYG","2019",16,16,"ppr","39","0","0","0","0","0","0","0","0","2","-2","0","0","1","-0.2","-0.2","0.1%"
