"","player","pos","team","season","start_week","end_week","scoring","rank","fg","fga","pct","lg","x1_19","x20_29","x30_39","x40_49","x50","xpt","xpa","g","fpts","fpts_g","rost"
"22","Jason Myers","K","SEA","2022",1,1,"ppr",22,1,1,100,49,0,0,0,1,0,2,2,1,6,6,"55.6%"
"23","Austin Seibert","K","FA","2022",1,1,"ppr",23,0,0,0,0,0,0,0,0,0,5,5,1,5,5,"0.3%"
"24","Brett Maher","K","DAL","2022",1,1,"ppr",24,1,1,100,51,0,0,0,0,1,0,0,1,5,5,"75.1%"
"25","Greg Zuerlein","K","NYJ","2022",1,1,"ppr",25,1,2,50,45,0,0,0,1,0,0,1,1,4,4,"15.9%"
"26","Robbie Gould","K","SF","2022",1,1,"ppr",26,1,1,100,25,0,1,0,0,0,1,1,1,4,4,"42.9%"
"27","Joey Slye","K","WAS","2022",1,1,"ppr",27,0,0,0,0,0,0,0,0,0,2,2,1,2,2,"2.0%"
"28","Mason Crosby","K","GB","2022",1,1,"ppr",28,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"3.2%"
"29","Graham Gano","K","NYG","2022",1,1,"ppr",29,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"61.0%"
"30","Matt Prater","K","ARI","2022",1,1,"ppr",30,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"14.9%"
"31","Nick Folk","K","NE","2022",1,1,"ppr",31,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"75.5%"
"32","Cairo Santos","K","CHI","2022",1,1,"ppr",32,0,0,0,0,0,0,0,0,0,1,3,1,1,1,"13.3%"
"33","Tristan Vizcaino","K","NE","2022",1,1,"ppr",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.1%"
"34","Chase McLaughlin","K","IND","2022",1,1,"ppr",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.0%"
"35","Sam Ficken","K","DET","2022",1,1,"ppr",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"36","Zane Gonzalez","K","CAR","2022",1,1,"ppr",36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.1%"
"37","Michael Badgley","K","DET","2022",1,1,"ppr",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"27.0%"
"38","Taylor Bertolet","K","LAC","2022",1,1,"ppr",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.7%"
"39","Ramiz Ahmed","K","GB","2022",1,1,"ppr",39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"40","Cameron Dicker","K","LAC","2022",1,1,"ppr",40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"34.1%"
"41","Quinn Nordin","K","NE","2022",1,1,"ppr",41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"42","James McCourt","K","JAC","2022",1,1,"ppr",42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.1%"
"43","Caleb Shudak","K","TEN","2022",1,1,"ppr",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"44","Steven Weatherford","K","NYJ","2022",1,1,"ppr",44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"45","Parker Douglass","K","NYJ","2022",1,1,"ppr",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"46","Piotr Czech","K","PIT","2022",1,1,"ppr",46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"47","Zac Derr","K","ATL","2022",1,1,"ppr",47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"48","Ricky Schmit","K","SF","2022",1,1,"ppr",48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"49","Andrew Wellock","K","CAR","2022",1,1,"ppr",49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"50","Carlos Martinez","K","DAL","2022",1,1,"ppr",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"51","Garrett Rivas","K","TB","2022",1,1,"ppr",51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"52","Jason Reda","K","CLE","2022",1,1,"ppr",52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"53","MacKenzie Hoambrecker","K","SF","2022",1,1,"ppr",53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"54","Mark Hickok","K","NYG","2022",1,1,"ppr",54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"55","Andrew Jacas","K","SF","2022",1,1,"ppr",55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"56","Michael Palardy","K","NE","2022",1,1,"ppr",56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"33.3%"
"57","Sergio Castillo","K","NYJ","2022",1,1,"ppr",57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"58","Saverio Rocca","K","WAS","2022",1,1,"ppr",58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"59","Kai Forbath","K","LAR","2022",1,1,"ppr",59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.0%"
"60","Clint Stitser","K","WAS","2022",1,1,"ppr",60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"61","Connor Hughes","K","DAL","2022",1,1,"ppr",61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"62","Garrett Lindholm","K","ATL","2022",1,1,"ppr",62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
