"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"23","Case Keenum","QB","BUF","2018",2,2,"ppr","23","19","35","54.3","222","6.3","0","1","1","3","16","1","0","1","14.5","14.5","0.4%"
"24","Mitch Trubisky","QB","PIT","2018",2,2,"ppr","24","25","34","73.5","200","5.9","2","2","2","5","24","0","0","1","14.4","14.4","0.8%"
"25","Tyrod Taylor","QB","NYG","2018",2,2,"ppr","25","22","30","73.3","246","8.2","1","1","3","4","26","0","0","1","14.4","14.4","0.1%"
"26","Eli Manning","QB","FA","2018",2,2,"ppr","26","33","44","75.0","279","6.3","1","0","6","3","4","0","1","1","13.6","13.6","2.3%"
"27","Sam Darnold","QB","CAR","2018",2,2,"ppr","27","25","41","61.0","334","8.1","1","2","3","2","1","0","0","1","13.5","13.5","3.9%"
"28","Alex Smith","QB","FA","2018",2,2,"ppr","28","33","46","71.7","292","6.3","0","0","3","4","14","0","0","1","13.1","13.1","5.0%"
"29","Josh Allen","QB","BUF","2018",2,2,"ppr","29","18","33","54.5","245","7.4","1","2","5","8","32","0","0","1","13.0","13.0","100.0%"
"30","Andrew Luck","QB","FA","2018",2,2,"ppr","30","21","31","67.7","179","5.8","2","2","1","4","2","0","0","1","11.4","11.4","2.2%"
"31","Blaine Gabbert","QB","TB","2018",2,2,"ppr","31","13","20","65.0","117","5.9","1","0","1","2","2","0","0","1","8.9","8.9","0.0%"
"32","Sam Bradford","QB","FA","2018",2,2,"ppr","32","17","27","63.0","90","3.3","0","1","1","0","0","0","0","1","1.6","1.6","0.0%"
"33","Lamar Jackson","QB","BAL","2018",2,2,"ppr","33","0","0","0","0","0","0","0","0","2","6","0","0","1","0.6","0.6","96.8%"
"34","Joe Webb III","QB","FA","2018",2,2,"ppr","34","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"35","Matt Schaub","QB","FA","2018",2,2,"ppr","35","0","0","0","0","0","0","0","0","1","0","0","0","1","0.0","0.0","0.0%"
"36","Taysom Hill","QB","NO","2018",2,2,"ppr","36","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","45.3%"
"37","Geno Smith","QB","SEA","2018",2,2,"ppr","37","0","0","0","0","0","0","0","0","1","-1","0","0","1","-0.1","-0.1","87.0%"
