"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"17","Drew Brees","QB","FA","2016",16,16,"ppr","17","23","34","67.6","299","8.8","1","0","2","4","1","0","0","1","16.1","16.1","35.7%"
"18","Carson Palmer","QB","FA","2016",16,16,"ppr","18","16","26","61.5","284","10.9","1","0","1","1","-1","0","0","1","15.3","15.3","5.6%"
"19","Matt Moore","QB","FA","2016",16,16,"ppr","19","16","30","53.3","233","7.8","2","1","0","1","-1","0","0","1","15.2","15.2","0.0%"
"20","Joe Flacco","QB","NYJ","2016",16,16,"ppr","20","30","44","68.2","262","6.0","1","1","2","0","0","0","0","1","14.5","14.5","0.3%"
"21","Andy Dalton","QB","NO","2016",16,16,"ppr","21","28","41","68.3","268","6.5","1","1","3","0","0","0","0","1","12.7","12.7","12.2%"
"22","Matthew Stafford","QB","LAR","2016",16,16,"ppr","22","26","46","56.5","260","5.7","0","1","4","1","1","1","1","1","12.5","12.5","29.7%"
"23","Eli Manning","QB","FA","2016",16,16,"ppr","23","38","63","60.3","356","5.7","1","3","0","0","0","0","0","1","12.2","12.2","2.3%"
"24","Cam Newton","QB","FA","2016",16,16,"ppr","24","18","43","41.9","198","4.6","1","2","2","8","36","0","0","1","11.5","11.5","9.1%"
"25","Matt Barkley","QB","BUF","2016",16,16,"ppr","25","24","40","60.0","323","8.1","2","5","1","0","0","0","0","1","10.9","10.9","0.0%"
"26","Carson Wentz","QB","WAS","2016",16,16,"ppr","26","13","24","54.2","152","6.3","1","1","0","4","27","0","0","1","10.8","10.8","6.5%"
"27","Robert Griffin III","QB","FA","2016",16,16,"ppr","27","17","25","68.0","164","6.6","0","0","7","6","42","0","0","1","10.8","10.8","1.0%"
"28","Marcus Mariota","QB","ATL","2016",16,16,"ppr","28","8","20","40.0","99","5.0","1","0","2","2","3","0","0","1","8.3","8.3","19.4%"
"29","Tom Savage","QB","FA","2016",16,16,"ppr","29","18","29","62.1","176","6.1","0","0","4","1","11","0","0","1","8.1","8.1","0.0%"
"30","Matt Cassel","QB","FA","2016",16,16,"ppr","30","13","24","54.2","124","5.2","1","1","1","0","0","0","0","1","7.0","7.0","0.0%"
"31","Trevor Siemian","QB","CHI","2016",16,16,"ppr","31","17","43","39.5","183","4.3","0","1","0","0","0","0","0","1","5.3","5.3","0.1%"
"32","Jared Goff","QB","DET","2016",16,16,"ppr","32","11","24","45.8","90","3.8","1","2","4","2","4","0","0","1","4.0","4.0","60.4%"
"33","Ryan Fitzpatrick","QB","FA","2016",16,16,"ppr","33","8","21","38.1","136","6.5","0","2","0","1","3","0","0","1","1.7","1.7","0.0%"
"34","Matt McGloin","QB","FA","2016",16,16,"ppr","34","2","3","66.7","29","9.7","0","0","0","3","-3","0","0","1","0.9","0.9","0.2%"
"35","Chase Daniel","QB","LAC","2016",16,16,"ppr","35","1","1","100.0","16","16.0","0","0","0","0","0","0","0","1","0.6","0.6","0.1%"
"36","Cody Kessler","QB","FA","2016",16,16,"ppr","36","2","3","66.7","11","3.7","0","0","2","0","0","0","0","1","0.4","0.4","0.1%"
"37","Kellen Clemens","QB","FA","2016",16,16,"ppr","37","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"38","Joe Webb III","QB","FA","2016",16,16,"ppr","38","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"39","Brett Hundley","QB","BAL","2016",16,16,"ppr","39","0","1","0.0","0","0.0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"40","Jimmy Garoppolo","QB","SF","2016",16,16,"ppr","40","1","2","50.0","6","3.0","0","0","0","3","-2","0","0","1","0.0","0.0","16.2%"
"41","Josh Johnson","QB","FA","2016",16,16,"ppr","41","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"42","Bryce Petty","QB","FA","2016",16,16,"ppr","42","0","3","0.0","0","0.0","0","1","2","0","0","0","0","1","-2.0","-2.0","0.0%"
