"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"18","Nick Mullens","QB","MIN","2020",3,3,"ppr","18","25","36","69.4","343","9.5","1","0","2","4","0","0","0","1","17.7","17.7","0.0%"
"19","Justin Herbert","QB","LAC","2020",3,3,"ppr","19","35","49","71.4","330","6.7","1","1","2","3","15","0","1","1","15.7","15.7","98.8%"
"20","Derek Carr","QB","LV","2020",3,3,"ppr","20","24","32","75.0","261","8.2","2","0","2","2","10","0","2","1","15.4","15.4","64.3%"
"21","Teddy Bridgewater","QB","MIA","2020",3,3,"ppr","21","22","28","78.6","235","8.4","1","0","2","2","12","0","0","1","14.6","14.6","0.6%"
"22","Baker Mayfield","QB","LAR","2020",3,3,"ppr","22","16","23","69.6","156","6.8","2","0","2","1","1","0","0","1","14.3","14.3","6.6%"
"23","Lamar Jackson","QB","BAL","2020",3,3,"ppr","23","15","28","53.6","97","3.5","1","0","4","9","83","0","1","1","14.2","14.2","96.8%"
"24","Ryan Tannehill","QB","TEN","2020",3,3,"ppr","24","23","37","62.2","321","8.7","0","1","1","4","9","0","0","1","13.7","13.7","28.5%"
"25","Philip Rivers","QB","FA","2020",3,3,"ppr","25","17","21","81.0","217","10.3","1","0","0","0","0","0","0","1","12.7","12.7","20.6%"
"26","Mitch Trubisky","QB","PIT","2020",3,3,"ppr","26","13","22","59.1","128","5.8","1","1","2","1","45","0","0","1","12.6","12.6","0.8%"
"27","Matt Ryan","QB","IND","2020",3,3,"ppr","27","19","38","50.0","238","6.3","1","1","2","1","-1","0","0","1","12.4","12.4","10.6%"
"28","Cam Newton","QB","FA","2020",3,3,"ppr","28","17","28","60.7","162","5.8","1","1","2","9","27","0","0","1","12.2","12.2","9.1%"
"29","Dwayne Haskins","QB","FA","2020",3,3,"ppr","29","21","37","56.8","224","6.1","2","3","3","2","2","0","1","1","12.2","12.2","0.1%"
"30","Jeff Driskel","QB","HOU","2020",3,3,"ppr","30","17","30","56.7","176","5.9","1","1","5","3","14","0","0","1","11.4","11.4","11.6%"
"31","Gardner Minshew II","QB","PHI","2020",3,3,"ppr","31","30","42","71.4","275","6.5","0","1","4","3","22","0","1","1","10.2","10.2","0.2%"
"32","Sam Darnold","QB","CAR","2020",3,3,"ppr","32","17","29","58.6","168","5.8","1","3","2","5","20","0","0","1","9.7","9.7","3.9%"
"33","Daniel Jones","QB","NYG","2020",3,3,"ppr","33","17","32","53.1","179","5.6","0","1","2","5","49","0","1","1","9.1","9.1","58.2%"
"34","Brett Rypien","QB","DEN","2020",3,3,"ppr","34","8","9","88.9","53","5.9","0","1","1","0","0","0","0","1","1.1","1.1","0.9%"
"35","Jacoby Brissett","QB","CLE","2020",3,3,"ppr","35","2","4","50.0","17","4.3","0","0","0","2","0","0","0","1","0.7","0.7","4.8%"
"36","Jalen Hurts","QB","PHI","2020",3,3,"ppr","36","0","0","0","0","0","0","0","0","2","5","0","0","1","0.5","0.5","99.9%"
"37","John Lovett","QB","MIA","2020",3,3,"ppr","37","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"38","Chris Streveler","QB","NYJ","2020",3,3,"ppr","38","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"39","Ryan Finley","QB","FA","2020",3,3,"ppr","39","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"40","Taysom Hill","QB","NO","2020",3,3,"ppr","40","0","0","0","0","0","0","0","0","2","6","0","1","1","-0.3","-0.3","45.3%"
