"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"26","Jared Goff","QB","DET","2020",4,4,"ppr","26","25","32","78.1","200","6.3","1","0","2","3","-3","0","0","1","11.7","11.7","60.4%"
"27","Philip Rivers","QB","FA","2020",4,4,"ppr","27","16","29","55.2","190","6.6","1","0","1","3","-4","0","0","1","11.2","11.2","20.6%"
"28","Daniel Jones","QB","NYG","2020",4,4,"ppr","28","23","36","63.9","190","5.3","0","1","5","6","45","0","0","1","11.1","11.1","58.2%"
"29","Nick Mullens","QB","MIN","2020",4,4,"ppr","29","18","26","69.2","200","7.7","1","2","4","0","0","0","1","1","8.0","8.0","0.0%"
"30","C.J. Beathard","QB","JAC","2020",4,4,"ppr","30","14","19","73.7","138","7.3","0","0","1","0","0","0","0","1","5.5","5.5","0.1%"
"31","Jarrett Stidham","QB","LV","2020",4,4,"ppr","31","5","13","38.5","60","4.6","1","2","0","2","3","0","0","1","4.7","4.7","0.0%"
"32","Brian Hoyer","QB","NE","2020",4,4,"ppr","32","15","24","62.5","130","5.4","0","1","2","1","8","0","1","1","3.0","3.0","0.1%"
"33","Taysom Hill","QB","NO","2020",4,4,"ppr","33","0","0","0","0","0","0","0","0","3","6","0","0","1","2.4","2.4","45.3%"
"34","Jalen Hurts","QB","PHI","2020",4,4,"ppr","34","0","0","0","0","0","0","0","0","3","18","0","0","1","1.8","1.8","99.9%"
"35","Jeff Driskel","QB","HOU","2020",4,4,"ppr","35","0","0","0","0","0","0","0","0","1","9","0","0","1","0.9","0.9","11.6%"
"36","Joe Flacco","QB","NYJ","2020",4,4,"ppr","36","2","2","100.0","16","8.0","0","0","0","0","0","0","0","1","0.6","0.6","0.3%"
"37","John Lovett","QB","MIA","2020",4,4,"ppr","37","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"38","Tim Boyle","QB","CHI","2020",4,4,"ppr","38","0","0","0","0","0","0","0","0","1","-1","0","0","1","-0.1","-0.1","0.0%"
"39","Robert Griffin III","QB","FA","2020",4,4,"ppr","39","0","1","0.0","0","0.0","0","1","0","3","3","0","0","1","-0.7","-0.7","1.0%"
