"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"21","Colt McCoy","QB","ARI","2018",11,11,"ppr","21","6","12","50.0","54","4.5","1","0","2","5","35","0","0","1","9.7","9.7","2.3%"
"22","Deshaun Watson","QB","CLE","2018",11,11,"ppr","22","16","24","66.7","208","8.7","1","2","3","3","7","0","0","1","9.0","9.0","75.7%"
"23","Case Keenum","QB","BUF","2018",11,11,"ppr","23","19","32","59.4","205","6.4","0","0","0","0","0","0","0","1","8.2","8.2","0.4%"
"24","Ryan Fitzpatrick","QB","FA","2018",11,11,"ppr","24","13","21","61.9","167","8.0","0","3","1","4","14","1","0","1","8.1","8.1","0.0%"
"25","Blaine Gabbert","QB","TB","2018",11,11,"ppr","25","11","16","68.8","118","7.4","1","1","1","0","0","0","0","1","6.7","6.7","0.0%"
"26","Alex Smith","QB","FA","2018",11,11,"ppr","26","12","27","44.4","135","5.0","0","2","3","4","33","0","0","1","4.7","4.7","5.0%"
"27","Blake Bortles","QB","FA","2018",11,11,"ppr","27","10","18","55.6","104","5.8","0","0","6","2","17","0","1","1","3.9","3.9","0.0%"
"28","Marcus Mariota","QB","ATL","2018",11,11,"ppr","28","10","13","76.9","85","6.5","0","1","4","4","17","0","0","1","3.1","3.1","19.4%"
"29","Taysom Hill","QB","NO","2018",11,11,"ppr","29","1","2","50.0","10","5.0","0","0","0","3","4","0","0","1","0.8","0.8","45.3%"
"30","Carson Wentz","QB","WAS","2018",11,11,"ppr","30","19","33","57.6","156","4.7","0","3","3","1","6","0","0","1","0.8","0.8","6.5%"
"31","Robert Griffin III","QB","FA","2018",11,11,"ppr","31","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"32","Joe Webb III","QB","FA","2018",11,11,"ppr","32","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"33","Jeff Driskel","QB","HOU","2018",11,11,"ppr","33","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","11.6%"
"34","Taylor Heinicke","QB","WAS","2018",11,11,"ppr","34","0","1","0.0","0","0.0","0","0","0","0","0","0","0","1","0.0","0.0","14.0%"
"35","Teddy Bridgewater","QB","MIA","2018",11,11,"ppr","35","0","0","0","0","0","0","0","0","1","-1","0","0","1","-0.1","-0.1","0.6%"
"36","Jacoby Brissett","QB","CLE","2018",11,11,"ppr","36","1","2","50.0","-2","-1.0","0","0","0","3","-3","0","0","1","-0.4","-0.4","4.8%"
