"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"44","Tyler Huntley","QB","BAL","2022",2,2,"ppr","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22.0%"
"45","Easton Stick","QB","LAC","2022",2,2,"ppr","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"46","Will Grier","QB","DAL","2022",2,2,"ppr","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"47","Brett Rypien","QB","DEN","2022",2,2,"ppr","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"48","David Blough","QB","ARI","2022",2,2,"ppr","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"49","Trace McSorley","QB","ARI","2022",2,2,"ppr","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"50","Jake Browning","QB","CIN","2022",2,2,"ppr","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"51","Gardner Minshew II","QB","PHI","2022",2,2,"ppr","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"52","Jarrett Stidham","QB","LV","2022",2,2,"ppr","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"53","Brock Purdy","QB","SF","2022",2,2,"ppr","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21.3%"
"54","Kyle Trask","QB","TB","2022",2,2,"ppr","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"55","Sam Ehlinger","QB","IND","2022",2,2,"ppr","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"56","Case Cookus","QB","LAR","2022",2,2,"ppr","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"57","Shane Buechele","QB","KC","2022",2,2,"ppr","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"58","Jake Luton","QB","NO","2022",2,2,"ppr","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"59","Kellen Mond","QB","CLE","2022",2,2,"ppr","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"60","Bryce Perkins","QB","LAR","2022",2,2,"ppr","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"61","Chris Streveler","QB","NYJ","2022",2,2,"ppr","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"62","Bailey Zappe","QB","NE","2022",2,2,"ppr","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"63","Anthony Brown","QB","BAL","2022",2,2,"ppr","63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"64","Chris Oladokun","QB","KC","2022",2,2,"ppr","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"65","Davis Cheek","QB","CAR","2022",2,2,"ppr","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"66","Stone Smartt","QB","LAC","2022",2,2,"ppr","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"67","Skylar Thompson","QB","MIA","2022",2,2,"ppr","67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"68","E.J. Perry","QB","JAC","2022",2,2,"ppr","68","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"69","Zach Wilson","QB","NYJ","2022",2,2,"ppr","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.7%"
"70","Kenny Pickett","QB","PIT","2022",2,2,"ppr","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.2%"
"71","Drew Lock","QB","SEA","2022",2,2,"ppr","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"72","Chase Garbers","QB","LV","2022",2,2,"ppr","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"73","Matt Corral","QB","CAR","2022",2,2,"ppr","73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"74","Carson Strong","QB","ARI","2022",2,2,"ppr","74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"75","Sam Howell","QB","WAS","2022",2,2,"ppr","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"76","Blaine Gabbert","QB","TB","2022",2,2,"ppr","76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"77","Andy Dalton","QB","NO","2022",2,2,"ppr","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.2%"
"78","Erik Ainge","QB","NYJ","2022",2,2,"ppr","78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"79","Hunter Cantwell","QB","BAL","2022",2,2,"ppr","79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"80","Tyrod Taylor","QB","NYG","2022",2,2,"ppr","80","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"81","Ben Chappell","QB","WAS","2022",2,2,"ppr","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"82","Adam Froman","QB","ATL","2022",2,2,"ppr","82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"83","Nick Foles","QB","IND","2022",2,2,"ppr","83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"84","Chase Daniel","QB","LAC","2022",2,2,"ppr","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"85","Brett Ratliff","QB","TEN","2022",2,2,"ppr","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"86","Brian Brohm","QB","BUF","2022",2,2,"ppr","86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"87","Brian Hoyer","QB","NE","2022",2,2,"ppr","87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"88","Chad Henne","QB","KC","2022",2,2,"ppr","88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"89","Josh Johnson","QB","SF","2022",2,2,"ppr","89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"90","Colt McCoy","QB","ARI","2022",2,2,"ppr","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.3%"
"91","Keith Null","QB","CAR","2022",2,2,"ppr","91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"92","Deshaun Watson","QB","CLE","2022",2,2,"ppr","92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75.7%"
"93","Nathan Peterman","QB","CHI","2022",2,2,"ppr","93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"94","Joshua Dobbs","QB","DET","2022",2,2,"ppr","94","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"95","Davis Webb","QB","NYG","2022",2,2,"ppr","95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"96","C.J. Beathard","QB","JAC","2022",2,2,"ppr","96","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"97","Nick Mullens","QB","MIN","2022",2,2,"ppr","97","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"98","PJ Walker","QB","CAR","2022",2,2,"ppr","98","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"99","Brandon Allen","QB","CIN","2022",2,2,"ppr","99","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"100","Kevin Hogan","QB","TEN","2022",2,2,"ppr","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"101","Nate Sudfeld","QB","DET","2022",2,2,"ppr","101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"102","Tim Boyle","QB","CHI","2022",2,2,"ppr","102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"103","Kyle Allen","QB","HOU","2022",2,2,"ppr","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"104","John Wolford","QB","LAR","2022",2,2,"ppr","104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"105","Danny Etling","QB","GB","2022",2,2,"ppr","105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"106","Sam Darnold","QB","CAR","2022",2,2,"ppr","106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.9%"
"107","Taysom Hill","QB","NO","2022",2,2,"ppr","107","0","0","0","0","0","0","0","0","3","14","0","0","1","0.0","0.0","45.3%"
"108","Mason Rudolph","QB","PIT","2022",2,2,"ppr","108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"109","Logan Woodside","QB","ATL","2022",2,2,"ppr","109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"110","Mike White","QB","NYJ","2022",2,2,"ppr","110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19.9%"
"111","Garrett Gilbert","QB","NE","2022",2,2,"ppr","111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"112","Brett Smith","QB","TB","2022",2,2,"ppr","112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Matt Barkley","QB","BUF","2022",2,2,"ppr","113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"114","Ryan Griffin","QB","TB","2022",2,2,"ppr","114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"115","Teddy Bridgewater","QB","MIA","2022",2,2,"ppr","115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"116","Trevor Siemian","QB","CHI","2022",2,2,"ppr","116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"117","Dak Prescott","QB","DAL","2022",2,2,"ppr","117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","93.5%"
"118","Brett Hundley","QB","BAL","2022",2,2,"ppr","118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","Sean Mannion","QB","SEA","2022",2,2,"ppr","119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","Taylor Heinicke","QB","WAS","2022",2,2,"ppr","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14.0%"
"121","Malik Willis","QB","TEN","2022",2,2,"ppr","121","1","4","25.0","6","1.5","0","0","0","4","16","0","1","1","-0.2","-0.2","0.9%"
