"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"19","Zach Wilson","QB","NYJ","2021",4,4,"ppr","19","21","34","61.8","297","8.7","2","1","1","3","-2","0","0","1","18.7","18.7","5.7%"
"20","Carson Wentz","QB","WAS","2021",4,4,"ppr","20","24","32","75.0","228","7.1","2","0","2","5","8","0","0","1","17.9","17.9","6.5%"
"21","Mac Jones","QB","NE","2021",4,4,"ppr","21","31","40","77.5","275","6.9","2","1","4","1","-1","0","0","1","17.9","17.9","14.1%"
"22","Trevor Lawrence","QB","JAC","2021",4,4,"ppr","22","17","24","70.8","204","8.5","0","0","1","8","36","1","0","1","17.8","17.8","75.8%"
"23","Jared Goff","QB","DET","2021",4,4,"ppr","23","24","38","63.2","299","7.9","2","0","4","3","8","0","2","1","16.8","16.8","60.4%"
"24","Derek Carr","QB","LV","2021",4,4,"ppr","24","21","34","61.8","196","5.8","2","1","4","3","6","0","0","1","15.4","15.4","64.3%"
"25","Jacoby Brissett","QB","CLE","2021",4,4,"ppr","25","20","30","66.7","199","6.6","2","0","3","3","8","0","1","1","14.8","14.8","4.8%"
"26","Jameis Winston","QB","NO","2021",4,4,"ppr","26","17","23","73.9","226","9.8","1","0","0","0","0","0","0","1","13.0","13.0","5.6%"
"27","Kirk Cousins","QB","MIN","2021",4,4,"ppr","27","20","38","52.6","203","5.3","1","1","2","2","0","0","0","1","11.1","11.1","87.8%"
"28","Tom Brady","QB","TB","2021",4,4,"ppr","28","22","43","51.2","269","6.3","0","0","1","4","3","0","0","1","11.1","11.1","86.0%"
"29","Ben Roethlisberger","QB","FA","2021",4,4,"ppr","29","26","40","65.0","232","5.8","1","1","2","0","0","0","1","1","10.3","10.3","13.6%"
"30","Jimmy Garoppolo","QB","SF","2021",4,4,"ppr","30","14","23","60.9","165","7.2","1","1","1","0","0","0","0","1","9.6","9.6","16.2%"
"31","Baker Mayfield","QB","LAR","2021",4,4,"ppr","31","15","33","45.5","155","4.7","0","0","3","2","11","0","0","1","9.3","9.3","6.6%"
"32","Justin Fields","QB","CHI","2021",4,4,"ppr","32","11","17","64.7","209","12.3","0","1","1","3","9","0","0","1","8.3","8.3","95.3%"
"33","Mitch Trubisky","QB","PIT","2021",4,4,"ppr","33","1","1","100.0","8","8.0","0","0","0","4","10","1","0","1","7.3","7.3","0.8%"
"34","Teddy Bridgewater","QB","MIA","2021",4,4,"ppr","34","7","16","43.8","65","4.1","1","0","2","1","2","0","0","1","6.8","6.8","0.6%"
"35","Drew Lock","QB","SEA","2021",4,4,"ppr","35","12","21","57.1","113","5.4","0","1","3","0","0","0","0","1","3.5","3.5","0.2%"
"36","Feleipe Franks","QB","ATL","2021",4,4,"ppr","36","0","0","0","0","0","0","0","0","1","3","0","0","1","0.3","0.3","0.0%"
"37","Colt McCoy","QB","ARI","2021",4,4,"ppr","37","0","0","0","0","0","0","0","0","2","-2","0","0","1","-0.2","-0.2","2.3%"
"38","Davis Mills","QB","HOU","2021",4,4,"ppr","38","11","21","52.4","87","4.1","0","4","3","1","2","0","0","1","-0.3","-0.3","3.4%"
