"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"30","Drew Lock","QB","SEA","2020",15,15,"ppr","30","20","32","62.5","132","4.1","1","0","3","5","37","0","1","1","11.0","11.0","0.2%"
"31","Colt McCoy","QB","ARI","2020",15,15,"ppr","31","19","31","61.3","221","7.1","0","0","1","2","3","0","0","1","9.1","9.1","2.3%"
"32","C.J. Beathard","QB","JAC","2020",15,15,"ppr","32","5","7","71.4","100","14.3","1","0","0","0","0","0","0","1","8.0","8.0","0.1%"
"33","Ben Roethlisberger","QB","FA","2020",15,15,"ppr","33","20","38","52.6","170","4.5","1","1","1","2","-1","0","1","1","7.7","7.7","13.6%"
"34","Taysom Hill","QB","NO","2020",15,15,"ppr","34","0","0","0","0","0","0","0","0","2","3","1","0","1","6.3","6.3","45.3%"
"35","Chase Daniel","QB","LAC","2020",15,15,"ppr","35","5","6","83.3","55","9.2","0","1","0","1","11","0","0","1","2.3","2.3","0.1%"
"36","Derek Carr","QB","LV","2020",15,15,"ppr","36","3","5","60.0","53","10.6","0","0","1","0","0","0","0","1","2.1","2.1","64.3%"
"37","Tyler Huntley","QB","BAL","2020",15,15,"ppr","37","2","4","50.0","7","1.8","0","0","0","4","18","0","0","1","2.1","2.1","22.0%"
"38","Jacoby Brissett","QB","CLE","2020",15,15,"ppr","38","0","1","0.0","0","0.0","0","0","0","1","2","0","0","1","0.2","0.2","4.8%"
"39","Joe Webb III","QB","FA","2020",15,15,"ppr","39","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"40","Matt Barkley","QB","BUF","2020",15,15,"ppr","40","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"41","Logan Woodside","QB","ATL","2020",15,15,"ppr","41","0","0","0","0","0","0","0","0","3","-3","0","0","1","-0.3","-0.3","0.0%"
