"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"22","Alex Smith","QB","FA","2018",5,5,"ppr","22","23","39","59.0","275","7.1","0","1","3","2","7","1","1","1","13.7","13.7","5.0%"
"23","Derek Carr","QB","LV","2018",5,5,"ppr","23","24","33","72.7","268","8.1","1","1","3","1","5","0","0","1","13.2","13.2","64.3%"
"24","Andy Dalton","QB","NO","2018",5,5,"ppr","24","20","30","66.7","248","8.3","1","1","2","4","10","0","0","1","12.9","12.9","12.2%"
"25","Dak Prescott","QB","DAL","2018",5,5,"ppr","25","18","29","62.1","208","7.2","1","2","2","6","34","0","0","1","11.7","11.7","93.5%"
"26","Joe Flacco","QB","NYJ","2018",5,5,"ppr","26","29","56","51.8","298","5.3","0","1","2","2","13","0","0","1","11.2","11.2","0.3%"
"27","Josh Rosen","QB","FA","2018",5,5,"ppr","27","10","25","40.0","170","6.8","1","0","1","3","-3","0","0","1","10.5","10.5","0.0%"
"28","Josh Allen","QB","BUF","2018",5,5,"ppr","28","10","19","52.6","82","4.3","0","1","1","4","19","1","0","1","9.2","9.2","100.0%"
"29","Taysom Hill","QB","NO","2018",5,5,"ppr","29","0","0","0","0","0","0","0","0","5","23","1","0","1","8.3","8.3","45.3%"
"30","Ryan Tannehill","QB","TEN","2018",5,5,"ppr","30","20","35","57.1","185","5.3","1","2","3","3","17","0","1","1","7.1","7.1","28.5%"
"31","Marcus Mariota","QB","ATL","2018",5,5,"ppr","31","14","26","53.8","129","5.0","0","1","2","2","10","0","0","1","4.2","4.2","19.4%"
"32","Matt Schaub","QB","FA","2018",5,5,"ppr","32","5","7","71.4","20","2.9","0","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"33","Lamar Jackson","QB","BAL","2018",5,5,"ppr","33","0","1","0.0","0","0.0","0","0","0","3","10","0","0","1","1.0","1.0","96.8%"
"34","Joe Webb III","QB","FA","2018",5,5,"ppr","34","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"35","Teddy Bridgewater","QB","MIA","2018",5,5,"ppr","35","0","0","0","0","0","0","0","0","3","-3","0","0","1","-0.3","-0.3","0.6%"
"36","Joshua Dobbs","QB","DET","2018",5,5,"ppr","36","0","0","0","0","0","0","0","0","1","-3","0","0","1","-0.3","-0.3","0.0%"
