"","player","pos","team","season","start_week","end_week","scoring","rank","fg","fga","pct","lg","x1_19","x20_29","x30_39","x40_49","x50","xpt","xpa","g","fpts","fpts_g","rost"
"37","Ramiz Ahmed","K","GB","2022",12,12,"ppr",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"38","Quinn Nordin","K","NE","2022",12,12,"ppr",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"39","James McCourt","K","JAC","2022",12,12,"ppr",39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.1%"
"40","Steven Weatherford","K","NYJ","2022",12,12,"ppr",40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"41","Parker Douglass","K","NYJ","2022",12,12,"ppr",41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"42","Piotr Czech","K","PIT","2022",12,12,"ppr",42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"43","Ricky Schmit","K","SF","2022",12,12,"ppr",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"44","Zac Derr","K","ATL","2022",12,12,"ppr",44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"45","Andrew Wellock","K","CAR","2022",12,12,"ppr",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"46","Carlos Martinez","K","DAL","2022",12,12,"ppr",46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"47","Garrett Rivas","K","TB","2022",12,12,"ppr",47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"48","Jason Reda","K","CLE","2022",12,12,"ppr",48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"49","MacKenzie Hoambrecker","K","SF","2022",12,12,"ppr",49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"50","Mark Hickok","K","NYG","2022",12,12,"ppr",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"51","Andrew Jacas","K","SF","2022",12,12,"ppr",51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"52","Michael Palardy","K","NE","2022",12,12,"ppr",52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"33.3%"
"53","Chris Boswell","K","PIT","2022",12,12,"ppr",53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14.1%"
"54","Sergio Castillo","K","NYJ","2022",12,12,"ppr",54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"55","Dustin Hopkins","K","LAC","2022",12,12,"ppr",55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.7%"
"56","Randy Bullock","K","TEN","2022",12,12,"ppr",56,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"1.5%"
"57","Saverio Rocca","K","WAS","2022",12,12,"ppr",57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"58","Garrett Lindholm","K","ATL","2022",12,12,"ppr",58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"59","Kai Forbath","K","LAR","2022",12,12,"ppr",59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.0%"
"60","Clint Stitser","K","WAS","2022",12,12,"ppr",60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"61","Connor Hughes","K","DAL","2022",12,12,"ppr",61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
