"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"26","Joe Flacco","QB","NYJ","2016",12,12,"ppr","26","25","36","69.4","234","6.5","1","1","2","2","19","0","0","1","13.3","13.3","0.3%"
"27","Josh McCown","QB","FA","2016",12,12,"ppr","27","25","43","58.1","322","7.5","1","0","7","0","0","0","2","1","12.9","12.9","0.0%"
"28","Andy Dalton","QB","NO","2016",12,12,"ppr","28","26","48","54.2","283","5.9","1","0","3","3","14","0","2","1","12.7","12.7","12.2%"
"29","Brock Osweiler","QB","FA","2016",12,12,"ppr","29","22","37","59.5","246","6.6","0","3","1","3","23","1","0","1","12.1","12.1","0.0%"
"30","Russell Wilson","QB","DEN","2016",12,12,"ppr","30","17","33","51.5","151","4.6","0","2","6","8","80","0","0","1","10.0","10.0","43.7%"
"31","Scott Tolzien","QB","FA","2016",12,12,"ppr","31","22","36","61.1","205","5.7","1","2","3","3","6","0","0","1","8.8","8.8","0.0%"
"32","Sam Bradford","QB","FA","2016",12,12,"ppr","32","31","37","83.8","224","6.1","0","1","0","0","0","0","0","1","7.0","7.0","0.0%"
"33","Landry Jones","QB","FA","2016",12,12,"ppr","33","0","1","0.0","0","0.0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"34","Derek Anderson","QB","FA","2016",12,12,"ppr","34","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"35","Kellen Clemens","QB","FA","2016",12,12,"ppr","35","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"36","Joe Webb III","QB","FA","2016",12,12,"ppr","36","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"37","Matt Schaub","QB","FA","2016",12,12,"ppr","37","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"38","Matt McGloin","QB","FA","2016",12,12,"ppr","38","0","1","0.0","0","0.0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"39","Josh Johnson","QB","FA","2016",12,12,"ppr","39","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"40","Kevin Hogan","QB","TEN","2016",12,12,"ppr","40","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
