"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"47","Trace McSorley","QB","ARI","2022",8,8,"ppr","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"48","Jake Browning","QB","CIN","2022",8,8,"ppr","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"49","Justin Herbert","QB","LAC","2022",8,8,"ppr","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98.8%"
"50","Bryce Perkins","QB","LAR","2022",8,8,"ppr","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"51","Desmond Ridder","QB","ATL","2022",8,8,"ppr","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.2%"
"52","Feleipe Franks","QB","ATL","2022",8,8,"ppr","52","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"53","Trey Lance","QB","SF","2022",8,8,"ppr","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.3%"
"54","Case Cookus","QB","LAR","2022",8,8,"ppr","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"55","Jake Luton","QB","NO","2022",8,8,"ppr","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"56","Chris Streveler","QB","NYJ","2022",8,8,"ppr","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"57","Brock Purdy","QB","SF","2022",8,8,"ppr","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21.3%"
"58","Kyle Trask","QB","TB","2022",8,8,"ppr","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"59","Skylar Thompson","QB","MIA","2022",8,8,"ppr","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"60","E.J. Perry","QB","JAC","2022",8,8,"ppr","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"61","Anthony Brown","QB","BAL","2022",8,8,"ppr","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"62","Bailey Zappe","QB","NE","2022",8,8,"ppr","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"63","Jarrett Guarantano","QB","DEN","2022",8,8,"ppr","63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"64","Chris Oladokun","QB","KC","2022",8,8,"ppr","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"65","Davis Cheek","QB","CAR","2022",8,8,"ppr","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"66","Stone Smartt","QB","LAC","2022",8,8,"ppr","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"67","Chase Garbers","QB","LV","2022",8,8,"ppr","67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"68","John Wolford","QB","LAR","2022",8,8,"ppr","68","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"69","Matt Corral","QB","CAR","2022",8,8,"ppr","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"70","Carson Strong","QB","ARI","2022",8,8,"ppr","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"71","Sam Howell","QB","WAS","2022",8,8,"ppr","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"72","Blaine Gabbert","QB","TB","2022",8,8,"ppr","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"73","Tyrod Taylor","QB","NYG","2022",8,8,"ppr","73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"74","Erik Ainge","QB","NYJ","2022",8,8,"ppr","74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"75","Hunter Cantwell","QB","BAL","2022",8,8,"ppr","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"76","Case Keenum","QB","BUF","2022",8,8,"ppr","76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4%"
"77","Ben Chappell","QB","WAS","2022",8,8,"ppr","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"78","Adam Froman","QB","ATL","2022",8,8,"ppr","78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"79","Ryan Tannehill","QB","TEN","2022",8,8,"ppr","79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28.5%"
"80","Nick Foles","QB","IND","2022",8,8,"ppr","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"81","Chase Daniel","QB","LAC","2022",8,8,"ppr","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"82","Joe Flacco","QB","NYJ","2022",8,8,"ppr","82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"83","Brett Ratliff","QB","TEN","2022",8,8,"ppr","83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"84","Brian Brohm","QB","BUF","2022",8,8,"ppr","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"85","Brian Hoyer","QB","NE","2022",8,8,"ppr","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"86","Chad Henne","QB","KC","2022",8,8,"ppr","86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"87","Colt McCoy","QB","ARI","2022",8,8,"ppr","87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.3%"
"88","Matt Ryan","QB","IND","2022",8,8,"ppr","88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.6%"
"89","Josh Johnson","QB","SF","2022",8,8,"ppr","89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"90","Keith Null","QB","CAR","2022",8,8,"ppr","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"91","Davis Webb","QB","NYG","2022",8,8,"ppr","91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"92","Deshaun Watson","QB","CLE","2022",8,8,"ppr","92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75.7%"
"93","Patrick Mahomes II","QB","KC","2022",8,8,"ppr","93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.0%"
"94","Nathan Peterman","QB","CHI","2022",8,8,"ppr","94","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"95","Joshua Dobbs","QB","DET","2022",8,8,"ppr","95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"96","C.J. Beathard","QB","JAC","2022",8,8,"ppr","96","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"97","Cooper Rush","QB","DAL","2022",8,8,"ppr","97","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5%"
"98","Nick Mullens","QB","MIN","2022",8,8,"ppr","98","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"99","Mitch Trubisky","QB","PIT","2022",8,8,"ppr","99","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"100","Brandon Allen","QB","CIN","2022",8,8,"ppr","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"101","Kevin Hogan","QB","TEN","2022",8,8,"ppr","101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"102","Nate Sudfeld","QB","DET","2022",8,8,"ppr","102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"103","Danny Etling","QB","GB","2022",8,8,"ppr","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"104","Tim Boyle","QB","CHI","2022",8,8,"ppr","104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"105","Kyle Allen","QB","HOU","2022",8,8,"ppr","105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"106","Mike White","QB","NYJ","2022",8,8,"ppr","106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19.9%"
"107","Mason Rudolph","QB","PIT","2022",8,8,"ppr","107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"108","Taysom Hill","QB","NO","2022",8,8,"ppr","108","1","1","100.0","2","2.0","0","0","0","10","61","0","0","1","0.0","0.0","45.3%"
"109","Sam Darnold","QB","CAR","2022",8,8,"ppr","109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.9%"
"110","Baker Mayfield","QB","LAR","2022",8,8,"ppr","110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.6%"
"111","Logan Woodside","QB","ATL","2022",8,8,"ppr","111","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"112","Jeff Driskel","QB","HOU","2022",8,8,"ppr","112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.6%"
"113","Garrett Gilbert","QB","NE","2022",8,8,"ppr","113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"114","Brett Smith","QB","TB","2022",8,8,"ppr","114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"115","Matt Barkley","QB","BUF","2022",8,8,"ppr","115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"116","Ryan Griffin","QB","TB","2022",8,8,"ppr","116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","Teddy Bridgewater","QB","MIA","2022",8,8,"ppr","117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"118","Carson Wentz","QB","WAS","2022",8,8,"ppr","118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.5%"
"119","Jameis Winston","QB","NO","2022",8,8,"ppr","119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.6%"
"120","Brett Hundley","QB","BAL","2022",8,8,"ppr","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Sean Mannion","QB","SEA","2022",8,8,"ppr","121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
