"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"103","Theo Riddick","RB","FA","2020",14,14,"ppr","103","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"104","Kenjon Barner","RB","FA","2020",14,14,"ppr","104","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"105","J.P. Holtz","RB","NO","2020",14,14,"ppr","105","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"106","Elijhaa Penny","RB","FA","2020",14,14,"ppr","106","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"107","Dwayne Washington","RB","NO","2020",14,14,"ppr","107","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"108","Derek Watt","RB","PIT","2020",14,14,"ppr","108","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"109","Andy Janovich","RB","FA","2020",14,14,"ppr","109","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"110","Royce Freeman","RB","HOU","2020",14,14,"ppr","110","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"111","Patrick Ricard","RB","BAL","2020",14,14,"ppr","111","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"112","Darrel Williams","RB","ARI","2020",14,14,"ppr","112","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.5%"
"113","Jason Cabinda","RB","DET","2020",14,14,"ppr","113","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"114","Corey Clement","RB","ARI","2020",14,14,"ppr","114","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"115","Jerick McKinnon","RB","KC","2020",14,14,"ppr","115","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","68.7%"
"116","Malcolm Brown","RB","LAR","2020",14,14,"ppr","116","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.1%"
"117","Michael Burton","RB","KC","2020",14,14,"ppr","117","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"118","Senorise Perry","RB","FA","2020",14,14,"ppr","118","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"119","Tevin Coleman","RB","SF","2020",14,14,"ppr","119","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"120","Trenton Cannon","RB","TEN","2020",14,14,"ppr","120","1","-2","-2.0","0","0","0","0","0","0","0","0","0","1","-0.2","-0.2","0.0%"
"121","Ke'Shawn Vaughn","RB","TB","2020",14,14,"ppr","121","1","-3","-3.0","0","0","0","0","0","0","0","0","0","1","-0.3","-0.3","0.5%"
