"","player","pos","team","season","start_week","end_week","scoring","rank","fg","fga","pct","lg","x1_19","x20_29","x30_39","x40_49","x50","xpt","xpa","g","fpts","fpts_g","rost"
"40","Parker Douglass","K","NYJ","2022",13,13,"ppr",40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"41","Piotr Czech","K","PIT","2022",13,13,"ppr",41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"42","Steven Weatherford","K","NYJ","2022",13,13,"ppr",42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"43","Ricky Schmit","K","SF","2022",13,13,"ppr",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"44","Zac Derr","K","ATL","2022",13,13,"ppr",44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"45","Andrew Wellock","K","CAR","2022",13,13,"ppr",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"46","Carlos Martinez","K","DAL","2022",13,13,"ppr",46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"47","Garrett Rivas","K","TB","2022",13,13,"ppr",47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"48","Jason Reda","K","CLE","2022",13,13,"ppr",48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"49","MacKenzie Hoambrecker","K","SF","2022",13,13,"ppr",49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"50","Matt Prater","K","ARI","2022",13,13,"ppr",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14.9%"
"51","Mark Hickok","K","NYG","2022",13,13,"ppr",51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"52","Andrew Jacas","K","SF","2022",13,13,"ppr",52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"53","Michael Palardy","K","NE","2022",13,13,"ppr",53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"33.3%"
"54","Chris Boswell","K","PIT","2022",13,13,"ppr",54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14.1%"
"55","Sergio Castillo","K","NYJ","2022",13,13,"ppr",55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"56","Dustin Hopkins","K","LAC","2022",13,13,"ppr",56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.7%"
"57","Saverio Rocca","K","WAS","2022",13,13,"ppr",57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"58","Kai Forbath","K","LAR","2022",13,13,"ppr",58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.0%"
"59","Clint Stitser","K","WAS","2022",13,13,"ppr",59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"60","Connor Hughes","K","DAL","2022",13,13,"ppr",60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"61","Garrett Lindholm","K","ATL","2022",13,13,"ppr",61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
