"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"24","Taylor Heinicke","QB","WAS","2022",11,11,"ppr","24","15","27","55.6","191","7.1","0","0","0","3","2","0","0","1","7.8","7.8","14.0%"
"25","Baker Mayfield","QB","LAR","2022",11,11,"ppr","25","21","33","63.6","196","5.9","0","2","4","2","12","0","0","1","7.0","7.0","6.6%"
"26","Jared Goff","QB","DET","2022",11,11,"ppr","26","17","26","65.4","165","6.3","0","0","0","4","-1","0","0","1","6.5","6.5","60.4%"
"27","Bryce Perkins","QB","LAR","2022",11,11,"ppr","27","5","10","50.0","64","6.4","0","0","3","5","39","0","0","1","6.5","6.5","0.6%"
"28","Zach Wilson","QB","NYJ","2022",11,11,"ppr","28","9","22","40.9","77","3.5","0","0","4","3","26","0","0","1","5.7","5.7","5.7%"
"29","Nick Mullens","QB","MIN","2022",11,11,"ppr","29","5","7","71.4","54","7.7","0","0","0","0","0","0","0","1","2.2","2.2","0.0%"
"30","Kirk Cousins","QB","MIN","2022",11,11,"ppr","30","12","23","52.2","105","4.6","0","0","7","0","0","0","1","1","2.2","2.2","87.8%"
"31","Trace McSorley","QB","ARI","2022",11,11,"ppr","31","6","10","60.0","59","5.9","0","1","0","1","6","0","0","1","2.0","2.0","0.1%"
"32","Cooper Rush","QB","DAL","2022",11,11,"ppr","32","4","5","80.0","31","6.2","0","0","0","0","0","0","0","1","1.2","1.2","0.5%"
"33","Brock Purdy","QB","SF","2022",11,11,"ppr","33","0","0","0","0","0","0","0","0","3","3","0","0","1","0.3","0.3","21.3%"
"34","Ian Book","QB","PHI","2022",11,11,"ppr","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"35","Tua Tagovailoa","QB","MIA","2022",11,11,"ppr","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","94.7%"
"36","Jacob Eason","QB","SF","2022",11,11,"ppr","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"37","Jake Fromm","QB","WAS","2022",11,11,"ppr","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"38","Jordan Love","QB","GB","2022",11,11,"ppr","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.4%"
"39","Tyler Huntley","QB","BAL","2022",11,11,"ppr","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22.0%"
"40","Shane Buechele","QB","KC","2022",11,11,"ppr","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"41","Kellen Mond","QB","CLE","2022",11,11,"ppr","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"42","Easton Stick","QB","LAC","2022",11,11,"ppr","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"43","Will Grier","QB","DAL","2022",11,11,"ppr","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"44","Brett Rypien","QB","DEN","2022",11,11,"ppr","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"45","John Lovett","QB","MIA","2022",11,11,"ppr","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"46","Jake Browning","QB","CIN","2022",11,11,"ppr","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"47","Gardner Minshew II","QB","PHI","2022",11,11,"ppr","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"48","Kyler Murray","QB","ARI","2022",11,11,"ppr","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62.1%"
"49","Jarrett Stidham","QB","LV","2022",11,11,"ppr","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"50","David Blough","QB","ARI","2022",11,11,"ppr","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"51","Desmond Ridder","QB","ATL","2022",11,11,"ppr","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.2%"
"52","Feleipe Franks","QB","ATL","2022",11,11,"ppr","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"53","Trey Lance","QB","SF","2022",11,11,"ppr","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.3%"
"54","Case Cookus","QB","LAR","2022",11,11,"ppr","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"55","Jake Luton","QB","NO","2022",11,11,"ppr","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"56","Chris Streveler","QB","NYJ","2022",11,11,"ppr","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"57","Trevor Lawrence","QB","JAC","2022",11,11,"ppr","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75.8%"
"58","Kyle Trask","QB","TB","2022",11,11,"ppr","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"59","Sam Ehlinger","QB","IND","2022",11,11,"ppr","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"60","Skylar Thompson","QB","MIA","2022",11,11,"ppr","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"61","E.J. Perry","QB","JAC","2022",11,11,"ppr","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"62","Malik Willis","QB","TEN","2022",11,11,"ppr","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"63","Anthony Brown","QB","BAL","2022",11,11,"ppr","63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"64","Bailey Zappe","QB","NE","2022",11,11,"ppr","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"65","Jarrett Guarantano","QB","DEN","2022",11,11,"ppr","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"66","Chris Oladokun","QB","KC","2022",11,11,"ppr","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"67","Davis Cheek","QB","CAR","2022",11,11,"ppr","67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"68","Stone Smartt","QB","LAC","2022",11,11,"ppr","68","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"69","Chase Garbers","QB","LV","2022",11,11,"ppr","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"70","Matt Corral","QB","CAR","2022",11,11,"ppr","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"71","Carson Strong","QB","ARI","2022",11,11,"ppr","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"72","Sam Howell","QB","WAS","2022",11,11,"ppr","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"73","Drew Lock","QB","SEA","2022",11,11,"ppr","73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"74","Blaine Gabbert","QB","TB","2022",11,11,"ppr","74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"75","Tyrod Taylor","QB","NYG","2022",11,11,"ppr","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"76","Erik Ainge","QB","NYJ","2022",11,11,"ppr","76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"77","Hunter Cantwell","QB","BAL","2022",11,11,"ppr","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"78","Case Keenum","QB","BUF","2022",11,11,"ppr","78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4%"
"79","Ben Chappell","QB","WAS","2022",11,11,"ppr","79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"80","Adam Froman","QB","ATL","2022",11,11,"ppr","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"81","Nick Foles","QB","IND","2022",11,11,"ppr","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"82","Chase Daniel","QB","LAC","2022",11,11,"ppr","82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"83","Joe Flacco","QB","NYJ","2022",11,11,"ppr","83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"84","Brett Ratliff","QB","TEN","2022",11,11,"ppr","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"85","Brian Brohm","QB","BUF","2022",11,11,"ppr","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"86","Brian Hoyer","QB","NE","2022",11,11,"ppr","86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"87","Chad Henne","QB","KC","2022",11,11,"ppr","87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"88","Tom Brady","QB","TB","2022",11,11,"ppr","88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","86.0%"
"89","Josh Johnson","QB","SF","2022",11,11,"ppr","89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"90","Keith Null","QB","CAR","2022",11,11,"ppr","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"91","John Wolford","QB","LAR","2022",11,11,"ppr","91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"92","Davis Webb","QB","NYG","2022",11,11,"ppr","92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"93","Mitch Trubisky","QB","PIT","2022",11,11,"ppr","93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"94","Deshaun Watson","QB","CLE","2022",11,11,"ppr","94","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75.7%"
"95","Nathan Peterman","QB","CHI","2022",11,11,"ppr","95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"96","Joshua Dobbs","QB","DET","2022",11,11,"ppr","96","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"97","C.J. Beathard","QB","JAC","2022",11,11,"ppr","97","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"98","PJ Walker","QB","CAR","2022",11,11,"ppr","98","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"99","Nate Sudfeld","QB","DET","2022",11,11,"ppr","99","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"100","Brandon Allen","QB","CIN","2022",11,11,"ppr","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"101","Kevin Hogan","QB","TEN","2022",11,11,"ppr","101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"102","Jeff Driskel","QB","HOU","2022",11,11,"ppr","102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.6%"
"103","Danny Etling","QB","GB","2022",11,11,"ppr","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"104","Tim Boyle","QB","CHI","2022",11,11,"ppr","104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"105","Kyle Allen","QB","HOU","2022",11,11,"ppr","105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"106","Taysom Hill","QB","NO","2022",11,11,"ppr","106","1","3","33.3","14","4.7","0","0","1","9","52","0","0","1","0.0","0.0","45.3%"
"107","Mason Rudolph","QB","PIT","2022",11,11,"ppr","107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"108","Sam Darnold","QB","CAR","2022",11,11,"ppr","108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.9%"
"109","Logan Woodside","QB","ATL","2022",11,11,"ppr","109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"110","Mike White","QB","NYJ","2022",11,11,"ppr","110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19.9%"
"111","Garrett Gilbert","QB","NE","2022",11,11,"ppr","111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"112","Brett Smith","QB","TB","2022",11,11,"ppr","112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Geno Smith","QB","SEA","2022",11,11,"ppr","113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","87.0%"
"114","Matt Barkley","QB","BUF","2022",11,11,"ppr","114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"115","Ryan Griffin","QB","TB","2022",11,11,"ppr","115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"116","Teddy Bridgewater","QB","MIA","2022",11,11,"ppr","116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"117","Trevor Siemian","QB","CHI","2022",11,11,"ppr","117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"118","Carson Wentz","QB","WAS","2022",11,11,"ppr","118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.5%"
"119","Jameis Winston","QB","NO","2022",11,11,"ppr","119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.6%"
"120","Brett Hundley","QB","BAL","2022",11,11,"ppr","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Sean Mannion","QB","SEA","2022",11,11,"ppr","121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
