"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"76","Russell Wilson","QB","DEN","2022",9,9,"ppr","76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43.7%"
"77","Ryan Tannehill","QB","TEN","2022",9,9,"ppr","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28.5%"
"78","Nick Foles","QB","IND","2022",9,9,"ppr","78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"79","Chase Daniel","QB","LAC","2022",9,9,"ppr","79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"80","Joe Flacco","QB","NYJ","2022",9,9,"ppr","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"81","Brett Ratliff","QB","TEN","2022",9,9,"ppr","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"82","Brian Brohm","QB","BUF","2022",9,9,"ppr","82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"83","Brian Hoyer","QB","NE","2022",9,9,"ppr","83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"84","Chad Henne","QB","KC","2022",9,9,"ppr","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"85","Colt McCoy","QB","ARI","2022",9,9,"ppr","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.3%"
"86","Matt Ryan","QB","IND","2022",9,9,"ppr","86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.6%"
"87","Josh Johnson","QB","SF","2022",9,9,"ppr","87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"88","Keith Null","QB","CAR","2022",9,9,"ppr","88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"89","Mitch Trubisky","QB","PIT","2022",9,9,"ppr","89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"90","Deshaun Watson","QB","CLE","2022",9,9,"ppr","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75.7%"
"91","Nathan Peterman","QB","CHI","2022",9,9,"ppr","91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"92","Joshua Dobbs","QB","DET","2022",9,9,"ppr","92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"93","Davis Webb","QB","NYG","2022",9,9,"ppr","93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"94","C.J. Beathard","QB","JAC","2022",9,9,"ppr","94","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"95","Cooper Rush","QB","DAL","2022",9,9,"ppr","95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5%"
"96","Jeff Driskel","QB","HOU","2022",9,9,"ppr","96","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.6%"
"97","Jacoby Brissett","QB","CLE","2022",9,9,"ppr","97","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.8%"
"98","Kevin Hogan","QB","TEN","2022",9,9,"ppr","98","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"99","Nate Sudfeld","QB","DET","2022",9,9,"ppr","99","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"100","Tim Boyle","QB","CHI","2022",9,9,"ppr","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"101","Danny Etling","QB","GB","2022",9,9,"ppr","101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"102","Mike White","QB","NYJ","2022",9,9,"ppr","102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19.9%"
"103","Kyle Allen","QB","HOU","2022",9,9,"ppr","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"104","Taysom Hill","QB","NO","2022",9,9,"ppr","104","1","1","100.0","13","13.0","0","0","0","1","6","0","0","1","0.0","0.0","45.3%"
"105","Mason Rudolph","QB","PIT","2022",9,9,"ppr","105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"106","Sam Darnold","QB","CAR","2022",9,9,"ppr","106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.9%"
"107","Logan Woodside","QB","ATL","2022",9,9,"ppr","107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"108","Dak Prescott","QB","DAL","2022",9,9,"ppr","108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","93.5%"
"109","Carson Wentz","QB","WAS","2022",9,9,"ppr","109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.5%"
"110","Brett Smith","QB","TB","2022",9,9,"ppr","110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"111","Garrett Gilbert","QB","NE","2022",9,9,"ppr","111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"112","Jimmy Garoppolo","QB","SF","2022",9,9,"ppr","112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16.2%"
"113","Matt Barkley","QB","BUF","2022",9,9,"ppr","113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"114","Ryan Griffin","QB","TB","2022",9,9,"ppr","114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"115","Teddy Bridgewater","QB","MIA","2022",9,9,"ppr","115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"116","Trevor Siemian","QB","CHI","2022",9,9,"ppr","116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"117","Jameis Winston","QB","NO","2022",9,9,"ppr","117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.6%"
"118","Brett Hundley","QB","BAL","2022",9,9,"ppr","118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","Sean Mannion","QB","SEA","2022",9,9,"ppr","119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","Nick Mullens","QB","MIN","2022",9,9,"ppr","120","1","1","100.0","-3","-3.0","0","0","0","0","0","0","0","1","-0.1","-0.1","0.0%"
"121","PJ Walker","QB","CAR","2022",9,9,"ppr","121","3","10","30.0","9","0.9","0","2","0","1","6","0","0","1","-1.0","-1.0","0.7%"
