"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"17","Carson Wentz","QB","WAS","2020",11,11,"ppr","17","21","35","60.0","235","6.7","2","2","5","3","10","0","0","1","16.4","16.4","6.5%"
"18","Joe Flacco","QB","NYJ","2020",11,11,"ppr","18","15","30","50.0","205","6.8","2","1","1","1","2","0","0","1","15.4","15.4","0.3%"
"19","Tom Brady","QB","TB","2020",11,11,"ppr","19","26","48","54.2","216","4.5","2","2","1","0","0","0","0","1","14.6","14.6","86.0%"
"20","PJ Walker","QB","CAR","2020",11,11,"ppr","20","24","34","70.6","258","7.6","1","2","1","5","-2","0","0","1","12.1","12.1","0.7%"
"21","Drew Lock","QB","SEA","2020",11,11,"ppr","21","18","30","60.0","270","9.0","0","1","0","2","23","0","0","1","12.1","12.1","0.2%"
"22","Joe Burrow","QB","CIN","2020",11,11,"ppr","22","22","34","64.7","203","6.0","1","0","0","2","12","0","1","1","11.3","11.3","99.4%"
"23","Alex Smith","QB","FA","2020",11,11,"ppr","23","17","25","68.0","166","6.6","1","1","2","3","-3","0","0","1","9.3","9.3","5.0%"
"24","Matthew Stafford","QB","LAR","2020",11,11,"ppr","24","18","33","54.5","178","5.4","0","0","5","4","5","0","0","1","7.6","7.6","29.7%"
"25","Tua Tagovailoa","QB","MIA","2020",11,11,"ppr","25","11","20","55.0","83","4.2","1","0","6","0","0","0","0","1","7.3","7.3","94.7%"
"26","Matt Ryan","QB","IND","2020",11,11,"ppr","26","19","37","51.4","232","6.3","0","2","8","0","0","0","0","1","7.3","7.3","10.6%"
"27","Baker Mayfield","QB","LAR","2020",11,11,"ppr","27","12","22","54.5","204","9.3","0","0","3","6","9","0","1","1","7.1","7.1","6.6%"
"28","Ryan Fitzpatrick","QB","FA","2020",11,11,"ppr","28","12","18","66.7","117","6.5","0","1","0","2","6","0","0","1","4.3","4.3","0.0%"
"29","Ryan Finley","QB","FA","2020",11,11,"ppr","29","3","10","30.0","30","3.0","0","1","4","1","19","0","0","1","2.1","2.1","0.0%"
"30","Jake Luton","QB","NO","2020",11,11,"ppr","30","16","37","43.2","151","4.1","0","4","2","0","0","0","0","1","2.0","2.0","0.0%"
"31","Jacoby Brissett","QB","CLE","2020",11,11,"ppr","31","0","0","0","0","0","0","0","0","2","9","0","0","1","0.9","0.9","4.8%"
"32","Jalen Hurts","QB","PHI","2020",11,11,"ppr","32","0","0","0","0","0","0","0","0","1","6","0","0","1","0.6","0.6","99.9%"
"33","Logan Woodside","QB","ATL","2020",11,11,"ppr","33","1","1","100.0","7","7.0","0","0","0","0","0","0","0","1","0.3","0.3","0.0%"
"34","Chris Streveler","QB","NYJ","2020",11,11,"ppr","34","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"35","Mike White","QB","NYJ","2020",11,11,"ppr","35","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","19.9%"
"36","Mason Rudolph","QB","PIT","2020",11,11,"ppr","36","0","0","0","0","0","0","0","0","3","-4","0","0","1","-0.4","-0.4","0.1%"
