"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"25","Joe Flacco","QB","NYJ","2017",4,4,"ppr","25","31","49","63.3","235","4.8","1","2","4","0","0","0","0","1","9.4","9.4","0.3%"
"26","Case Keenum","QB","BUF","2017",4,4,"ppr","26","16","30","53.3","219","7.3","0","0","2","0","0","0","0","1","8.8","8.8","0.4%"
"27","Matt Ryan","QB","IND","2017",4,4,"ppr","27","24","42","57.1","242","5.8","1","2","1","1","8","0","1","1","8.5","8.5","10.6%"
"28","Brian Hoyer","QB","NE","2017",4,4,"ppr","28","24","49","49.0","234","4.8","0","1","3","1","3","0","0","1","7.7","7.7","0.1%"
"29","Jay Cutler","QB","FA","2017",4,4,"ppr","29","20","28","71.4","164","5.9","0","1","4","1","5","0","0","1","5.1","5.1","0.2%"
"30","Josh McCown","QB","FA","2017",4,4,"ppr","30","22","31","71.0","224","7.2","0","1","5","1","0","0","1","1","5.0","5.0","0.0%"
"31","Mike Glennon","QB","FA","2017",4,4,"ppr","31","21","33","63.6","218","6.6","1","2","1","1","0","0","2","1","4.7","4.7","1.0%"
"32","DeShone Kizer","QB","FA","2017",4,4,"ppr","32","16","34","47.1","118","3.5","0","1","1","5","10","0","0","1","3.7","3.7","0.0%"
"33","Kevin Hogan","QB","TEN","2017",4,4,"ppr","33","5","8","62.5","65","8.1","0","0","1","0","0","0","0","1","2.6","2.6","0.0%"
"34","E.J. Manuel","QB","FA","2017",4,4,"ppr","34","11","17","64.7","106","6.2","0","1","1","0","0","0","0","1","2.2","2.2","0.0%"
"35","Joe Webb III","QB","FA","2017",4,4,"ppr","35","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"36","C.J. Beathard","QB","JAC","2017",4,4,"ppr","36","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"37","Brett Hundley","QB","BAL","2017",4,4,"ppr","37","1","1","100.0","0","0.0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"38","AJ McCarron","QB","FA","2017",4,4,"ppr","38","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"39","Tom Savage","QB","FA","2017",4,4,"ppr","39","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"40","Matt Cassel","QB","FA","2017",4,4,"ppr","40","4","10","40.0","21","2.1","0","2","2","0","0","0","1","1","-5.2","-5.2","0.0%"
