"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"14","Tyrod Taylor","QB","NYG","2016",4,4,"ppr","14","27","39","69.2","246","6.3","1","0","2","5","28","0","0","1","16.6","16.6","0.1%"
"15","Brock Osweiler","QB","FA","2016",4,4,"ppr","15","25","37","67.6","254","6.9","2","2","1","1","14","0","0","1","15.6","15.6","0.0%"
"16","Cam Newton","QB","FA","2016",4,4,"ppr","16","14","25","56.0","165","6.6","1","0","1","5","30","0","0","1","15.6","15.6","9.1%"
"17","Sam Bradford","QB","FA","2016",4,4,"ppr","17","26","36","72.2","262","7.3","1","0","0","4","6","0","0","1","15.1","15.1","0.0%"
"18","Andy Dalton","QB","NO","2016",4,4,"ppr","18","22","31","71.0","296","9.5","1","0","1","6","-12","0","0","1","14.6","14.6","12.2%"
"19","Derek Anderson","QB","FA","2016",4,4,"ppr","19","17","23","73.9","172","7.5","2","2","0","0","0","0","0","1","12.9","12.9","0.0%"
"20","Blaine Gabbert","QB","TB","2016",4,4,"ppr","20","16","23","69.6","196","8.5","1","1","1","12","27","0","0","1","12.5","12.5","0.0%"
"21","Drew Brees","QB","FA","2016",4,4,"ppr","21","23","36","63.9","207","5.8","2","2","2","4","-4","0","0","1","11.9","11.9","35.7%"
"22","Carson Palmer","QB","FA","2016",4,4,"ppr","22","23","36","63.9","288","8.0","1","1","3","0","0","0","1","1","11.5","11.5","5.6%"
"23","Jameis Winston","QB","NO","2016",4,4,"ppr","23","17","35","48.6","179","5.1","0","2","5","5","19","1","0","1","11.1","11.1","5.6%"
"24","Cody Kessler","QB","FA","2016",4,4,"ppr","24","28","40","70.0","223","5.6","1","1","1","2","2","0","0","1","11.1","11.1","0.1%"
"25","Paxton Lynch","QB","FA","2016",4,4,"ppr","25","14","24","58.3","170","7.1","1","0","1","3","-4","0","0","1","10.4","10.4","0.1%"
"26","Ryan Fitzpatrick","QB","FA","2016",4,4,"ppr","26","23","41","56.1","261","6.4","1","3","4","2","5","0","0","1","8.9","8.9","0.0%"
"27","Jacoby Brissett","QB","CLE","2016",4,4,"ppr","27","17","27","63.0","205","7.6","0","0","3","4","23","0","1","1","8.5","8.5","4.8%"
"28","Eli Manning","QB","FA","2016",4,4,"ppr","28","25","45","55.6","261","5.8","0","1","0","0","0","0","0","1","8.4","8.4","2.3%"
"29","Matthew Stafford","QB","LAR","2016",4,4,"ppr","29","23","36","63.9","213","5.9","0","2","2","2","17","0","0","1","8.2","8.2","29.7%"
"30","Marcus Mariota","QB","ATL","2016",4,4,"ppr","30","13","29","44.8","202","7.0","0","1","1","4","20","0","0","1","8.1","8.1","19.4%"
"31","Ryan Tannehill","QB","TEN","2016",4,4,"ppr","31","15","25","60.0","189","7.6","1","1","5","0","0","0","1","1","7.6","7.6","28.5%"
"32","Trevor Siemian","QB","CHI","2016",4,4,"ppr","32","5","7","71.4","68","9.7","1","0","3","0","0","0","0","1","6.7","6.7","0.1%"
"33","Joe Webb III","QB","FA","2016",4,4,"ppr","33","0","0","0","0","0","0","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"34","Landry Jones","QB","FA","2016",4,4,"ppr","34","0","0","0","0","0","0","0","0","2","0","0","0","1","0.0","0.0","0.0%"
"35","Josh Johnson","QB","FA","2016",4,4,"ppr","35","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"36","Drew Stanton","QB","FA","2016",4,4,"ppr","36","4","11","36.4","37","3.4","0","2","0","0","0","0","0","1","-2.5","-2.5","0.0%"
