"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"21","Eli Manning","QB","FA","2018",8,8,"ppr","21","30","47","63.8","316","6.7","1","2","7","0","0","0","0","1","12.6","12.6","2.3%"
"22","C.J. Beathard","QB","JAC","2018",8,8,"ppr","22","14","28","50.0","190","6.8","1","0","4","5","9","0","0","1","12.5","12.5","0.1%"
"23","Alex Smith","QB","FA","2018",8,8,"ppr","23","20","32","62.5","178","5.6","1","0","0","3","13","0","0","1","12.4","12.4","5.0%"
"24","Sam Darnold","QB","CAR","2018",8,8,"ppr","24","14","29","48.3","153","5.3","1","0","1","5","22","0","0","1","12.3","12.3","3.9%"
"25","Joe Flacco","QB","NYJ","2018",8,8,"ppr","25","22","39","56.4","192","4.9","1","2","2","2","14","0","0","1","9.1","9.1","0.3%"
"26","Jameis Winston","QB","NO","2018",8,8,"ppr","26","18","35","51.4","276","7.9","1","4","5","3","18","0","0","1","8.8","8.8","5.6%"
"27","Lamar Jackson","QB","BAL","2018",8,8,"ppr","27","4","5","80.0","46","9.2","1","0","0","3","26","0","0","1","8.4","8.4","96.8%"
"28","Brock Osweiler","QB","FA","2018",8,8,"ppr","28","21","37","56.8","241","6.5","0","1","2","0","0","0","0","1","7.6","7.6","0.0%"
"29","Derek Anderson","QB","FA","2018",8,8,"ppr","29","22","39","56.4","290","7.4","0","1","3","1","-1","0","1","1","7.5","7.5","0.0%"
"30","Drew Brees","QB","FA","2018",8,8,"ppr","30","18","23","78.3","120","5.2","1","1","0","0","0","0","0","1","6.8","6.8","35.7%"
"31","Taysom Hill","QB","NO","2018",8,8,"ppr","31","1","1","100.0","44","44.0","0","0","0","3","-2","0","0","1","3.1","3.1","45.3%"
"32","Nathan Peterman","QB","CHI","2018",8,8,"ppr","32","2","2","100.0","23","11.5","0","0","0","0","0","0","0","1","0.9","0.9","0.1%"
"33","Taylor Heinicke","QB","WAS","2018",8,8,"ppr","33","1","1","100.0","13","13.0","0","0","0","2","-2","0","0","1","0.3","0.3","14.0%"
"34","Joe Webb III","QB","FA","2018",8,8,"ppr","34","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"35","Teddy Bridgewater","QB","MIA","2018",8,8,"ppr","35","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"36","Joshua Dobbs","QB","DET","2018",8,8,"ppr","36","0","0","0","0","0","0","0","0","1","-1","0","0","1","-0.1","-0.1","0.0%"
"37","Brandon Weeden","QB","FA","2018",8,8,"ppr","37","0","0","0","0","0","0","0","0","1","-1","0","0","1","-0.1","-0.1","0.0%"
"38","Brian Hoyer","QB","NE","2018",8,8,"ppr","38","0","0","0","0","0","0","0","0","2","-2","0","0","1","-0.2","-0.2","0.1%"
